FID,Id,x,y
506,0,112.966425451000006,28.207426637899999
507,0,112.966527213999996,28.207418975200000
508,0,112.966628976999999,28.207411312600001
509,0,112.966730738999999,28.207403650000000
510,0,112.966832608999994,28.207397775299999
511,0,112.966934558000005,28.207393217500002
512,0,112.967036507000003,28.207388659799999
513,0,112.967106799000007,28.207429570399999
514,0,112.967137902999994,28.207526765699999
515,0,112.967851331999995,28.207436023600000
516,0,112.967826822000006,28.207336959900001
517,0,112.967802311000000,28.207237896199999
518,0,112.967777800999997,28.207138832500000
519,0,112.967753290000005,28.207039768900000
520,0,112.967766558999998,28.206939170999998
521,0,112.967782955999994,28.206838446100001
522,0,112.967762226000005,28.206739364000001
523,0,112.967736995999999,28.206640481099999
524,0,112.967922649000002,28.207426654999999
525,0,112.968021292000003,28.207400502599999
526,0,112.967662602000004,28.207468221399999
527,0,112.967637870999994,28.207369212700002
528,0,112.967613138999994,28.207270204000000
529,0,112.967588407999997,28.207171195200001
530,0,112.967563677000001,28.207072186500000
531,0,112.967538945000001,28.206973177700000
532,0,112.967514214000005,28.206874168999999
533,0,112.967489482000005,28.206775160300001
534,0,112.967464750999994,28.206676151500002
535,0,112.967747849999995,28.207472997899998
536,0,112.967846492999996,28.207446845600000
537,0,112.967689390999993,28.207586435400000
538,0,112.967711240000000,28.207686119500000
539,0,112.967744843999995,28.207765847000001
540,0,112.967843888999994,28.207741261399999
541,0,112.967942934000007,28.207716675699999
542,0,112.968041979000006,28.207692090100000
543,0,112.968141024000005,28.207667504400000
544,0,112.968240069000004,28.207642918800001
545,0,112.968339114000003,28.207618333100001
546,0,112.968408902999997,28.207641709299999
547,0,112.968432367999995,28.207741025699999
548,0,112.968455832999993,28.207840342099999
549,0,112.968479298999995,28.207939658499999
550,0,112.967472987999997,28.207545869600001
551,0,112.967571630999998,28.207519717299999
552,0,112.967378314000001,28.207572296799999
553,0,112.967387212999995,28.207673958899999
554,0,112.967396191000006,28.207775613999999
555,0,112.967407148999996,28.207877056800001
556,0,112.967169096999996,28.207614573400001
557,0,112.967269001999995,28.207593755000001
558,0,112.967368906999994,28.207572936500000
559,0,112.967183581000000,28.207706088500000
560,0,112.967202749999998,28.207806322900002
561,0,112.967221918999996,28.207906557299999
562,0,112.967241250000001,28.208006556400001
563,0,112.967341774000005,28.207988971199999
564,0,112.968711013000004,28.207917863700001
565,0,112.968727870999999,28.208018512399999
566,0,112.968744729999997,28.208119161100001
567,0,112.968761588999996,28.208219809799999
568,0,112.968778447000005,28.208320458500001
569,0,112.968795306000004,28.208421107200000
570,0,112.968545716999998,28.207929561099998
571,0,112.968645519999995,28.207908262699998
572,0,112.967424446999999,28.208014038599998
573,0,112.967437204000007,28.208115288999998
574,0,112.968363834000002,28.207968375699998
575,0,112.968463638000003,28.207947077200000
576,0,112.968322815999997,28.208063771700001
577,0,112.968334792999997,28.208165117400000
578,0,112.968346768999993,28.208266463000001
579,0,112.967046647999993,28.207970784800001
580,0,112.967026993999994,28.207870644400000
581,0,112.967007339999995,28.207770503999999
582,0,112.966987687000000,28.207670363599998
583,0,112.967066959999997,28.207635857000000
584,0,112.967059398000004,28.208035652900001
585,0,112.967081824000005,28.208135209200002
586,0,112.967104250000006,28.208234765400000
587,0,112.967126676000007,28.208334321700001
588,0,112.967149101999993,28.208433877899999
589,0,112.967171527999994,28.208533434200000
590,0,112.967193953999995,28.208632990500000
591,0,112.968145109999995,28.208015052299999
592,0,112.968244913000007,28.207993753899999
593,0,112.968055829999997,28.208067437099999
594,0,112.968079306999996,28.208166750699998
595,0,112.968102783999996,28.208266064299998
596,0,112.967473971000004,28.208158276100001
597,0,112.967573774000002,28.208136977599999
598,0,112.967673578000003,28.208115679100001
599,0,112.967773382000004,28.208094380599999
600,0,112.967873185000002,28.208073082100000
601,0,112.967972989000003,28.208051783700000
602,0,112.967446808000005,28.208189581399999
603,0,112.967460711000001,28.208290680800001
604,0,112.967474612999993,28.208391780199999
605,0,112.967488901999999,28.208492825600000
606,0,112.967503254999997,28.208593862000001
607,0,112.966384027000004,28.208077554799999
608,0,112.966356380999997,28.207979320100002
609,0,112.966328734000001,28.207881085400000
610,0,112.966301087999994,28.207782850699999
611,0,112.966273442000002,28.207684616000002
612,0,112.966245795999995,28.207586381199999
613,0,112.966218148999999,28.207488146500001
614,0,112.966463875000002,28.208157454100000
615,0,112.966563832999995,28.208136892799999
616,0,112.966663791000002,28.208116331599999
617,0,112.966763748999995,28.208095770300002
618,0,112.966863707000002,28.208075209000000
619,0,112.966963664999994,28.208054647800001
620,0,112.968805535000001,28.208455170299999
621,0,112.968906864999994,28.208443066299999
622,0,112.969008196000004,28.208430962400001
623,0,112.969109525999997,28.208418858500000
624,0,112.969210856999993,28.208406754599999
625,0,112.969312187000000,28.208394650599999
626,0,112.969413517999996,28.208382546700001
627,0,112.969514848000003,28.208370442800000
628,0,112.969616178999999,28.208358338899998
629,0,112.969717509000006,28.208346234899999
630,0,112.969818840000002,28.208334131000001
631,0,112.969920169999995,28.208322027099999
632,0,112.970021501000005,28.208309923200002
633,0,112.970122830999998,28.208297819199998
634,0,112.970224161999994,28.208285715300001
635,0,112.970325492000001,28.208273611399999
636,0,112.970331850999997,28.208204719299999
637,0,112.970294558000006,28.208109726299998
638,0,112.970267707999994,28.208011439100002
639,0,112.970243736000000,28.207912243700001
640,0,112.970219764000007,28.207813048300000
641,0,112.970195791999998,28.207713853000001
